Nombre,Coleccion,Fecha,Condicion,URL,result_image_side1,result_image_side2,Color,avg_pixel_value_side1,avg_pixel_value_side2
Wheel of Fortune,Beta,1993,NM,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1400696465/1400696465.jpg,"[[[41 29 29]
  [33 21 21]
  [45 33 33]
  ...
  [35 26 29]
  [40 31 34]
  [35 26 29]]

 [[36 24 24]
  [26 14 14]
  [94 82 82]
  ...
  [45 36 39]
  [41 32 35]
  [43 34 37]]

 [[32 20 20]
  [33 21 21]
  [32 20 20]
  ...
  [37 29 31]
  [40 32 34]
  [40 32 34]]

 ...

 [[49 45 46]
  [54 50 51]
  [56 54 55]
  ...
  [76 73 73]
  [62 59 59]
  [61 57 57]]

 [[52 48 49]
  [49 45 46]
  [53 51 52]
  ...
  [54 50 49]
  [63 59 58]
  [61 57 56]]

 [[53 49 50]
  [61 57 58]
  [51 49 50]
  ...
  [54 50 49]
  [60 56 55]
  [60 56 55]]]","[[[58 50 47]
  [64 56 53]
  [68 60 57]
  ...
  [43 39 38]
  [47 43 42]
  [44 40 39]]

 [[63 55 52]
  [61 53 50]
  [68 60 57]
  ...
  [50 46 45]
  [48 44 43]
  [54 50 49]]

 [[65 57 53]
  [53 45 42]
  [62 54 51]
  ...
  [51 47 46]
  [61 57 56]
  [50 46 45]]

 ...

 [[65 65 66]
  [73 73 72]
  [71 71 68]
  ...
  [78 79 73]
  [74 75 69]
  [82 83 78]]

 [[79 79 80]
  [77 77 77]
  [64 64 64]
  ...
  [61 62 56]
  [73 74 68]
  [73 74 69]]

 [[69 69 70]
  [71 71 71]
  [93 93 93]
  ...
  [72 73 67]
  [89 90 84]
  [85 86 81]]]",3,132.12445555555556,122.77890555555555
Sol Ring,Alpha,1993,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1272296057/1272296057.jpg,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [253 253 253]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [253 253 253]
  [254 254 254]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]","[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [253 253 253]
  [254 254 254]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 254 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",0,126.03057777777778,71.05942777777778
Sol Ring,Alpha,1993,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1285984938/1285984938.jpg,"[[[210 220 229]
  [210 220 229]
  [210 220 229]
  ...
  [207 216 225]
  [207 216 225]
  [207 216 225]]

 [[210 220 229]
  [210 220 229]
  [210 220 229]
  ...
  [207 216 225]
  [208 217 226]
  [207 216 225]]

 [[210 220 229]
  [210 220 229]
  [210 220 229]
  ...
  [207 217 226]
  [208 217 226]
  [207 216 225]]

 ...

 [[189 198 205]
  [187 198 204]
  [184 195 201]
  ...
  [195 204 213]
  [191 200 207]
  [190 199 206]]

 [[188 197 204]
  [189 198 205]
  [184 195 201]
  ...
  [189 198 205]
  [188 197 204]
  [188 197 204]]

 [[190 199 206]
  [190 199 206]
  [191 200 207]
  ...
  [187 196 203]
  [188 197 204]
  [188 197 204]]]","[[[201 210 209]
  [201 210 209]
  [200 209 208]
  ...
  [200 206 206]
  [200 206 206]
  [199 205 205]]

 [[201 210 209]
  [201 210 209]
  [201 210 209]
  ...
  [200 206 206]
  [200 206 206]
  [199 205 205]]

 [[200 209 208]
  [201 210 209]
  [202 211 210]
  ...
  [198 204 204]
  [199 205 205]
  [200 206 206]]

 ...

 [[179 185 185]
  [183 189 189]
  [167 173 173]
  ...
  [176 182 182]
  [179 185 185]
  [178 184 184]]

 [[179 185 185]
  [176 182 182]
  [169 178 177]
  ...
  [184 190 190]
  [181 187 187]
  [179 185 185]]

 [[185 191 191]
  [181 187 187]
  [173 182 181]
  ...
  [182 188 188]
  [182 188 188]
  [178 184 184]]]",0,114.1365888888889,81.29129444444445
Sol Ring,Alpha,1993,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1438146249/1438146249.jpg,"[[[ 59  65 101]
  [ 63  71 107]
  [ 98 104 140]
  ...
  [ 68  68  75]
  [ 60  61  66]
  [ 59  63  72]]

 [[ 43  48  86]
  [ 47  55  91]
  [ 75  80 118]
  ...
  [ 51  52  57]
  [109 110 115]
  [ 78  78  87]]

 [[ 55  60  98]
  [ 68  76 112]
  [ 44  49  87]
  ...
  [ 44  45  50]
  [ 49  50  55]
  [ 59  59  65]]

 ...

 [[ 81  84 115]
  [127 127 161]
  [ 70  72  97]
  ...
  [ 49  50  70]
  [ 43  41  62]
  [ 64  65  85]]

 [[ 53  54  85]
  [120 121 152]
  [ 92  93 121]
  ...
  [ 24  25  43]
  [ 29  27  48]
  [ 51  52  72]]

 [[ 67  68  99]
  [ 84  85 115]
  [ 88  90 119]
  ...
  [ 45  46  67]
  [ 75  76  96]
  [108 110 128]]]","[[[ 76  78  99]
  [112 118 142]
  [ 79  87 110]
  ...
  [ 59  58  53]
  [ 79  78  73]
  [ 97  98  93]]

 [[119 124 145]
  [127 133 155]
  [113 121 144]
  ...
  [ 74  75  69]
  [ 53  55  49]
  [ 74  75  69]]

 [[ 88  96 119]
  [108 114 138]
  [ 87  94 120]
  ...
  [ 78  79  74]
  [108 108 104]
  [ 58  59  54]]

 ...

 [[ 99 103 114]
  [102 105 114]
  [117 117 125]
  ...
  [ 46  45  53]
  [104 103 109]
  [125 125 127]]

 [[ 90  93 108]
  [ 48  50  62]
  [ 52  52  60]
  ...
  [ 72  71  79]
  [120 120 122]
  [ 66  65  70]]

 [[ 96  98 111]
  [ 34  34  47]
  [ 79  79  88]
  ...
  [ 80  79  87]
  [ 57  56  61]
  [ 43  42  47]]]",0,131.2058722222222,110.10565555555556
City of Brass,Arabian Nights,1993,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1216522085/1216522085.jpg,"[[[ 63  54  49]
  [ 62  55  49]
  [ 63  56  50]
  ...
  [ 82  68  61]
  [ 82  71  67]
  [ 76  67  60]]

 [[ 63  55  49]
  [ 62  55  49]
  [ 63  56  50]
  ...
  [112  97  91]
  [102  88  85]
  [ 92  79  73]]

 [[ 63  54  49]
  [ 63  54  49]
  [ 64  55  50]
  ...
  [108  95  88]
  [111  96  92]
  [109  96  90]]

 ...

 [[ 22  16  16]
  [ 22  17  14]
  [ 26  21  16]
  ...
  [ 50  37  28]
  [ 83  70  57]
  [ 77  61  48]]

 [[ 21  17  14]
  [ 23  18  15]
  [ 24  19  15]
  ...
  [ 68  58  46]
  [ 72  62  52]
  [ 58  48  40]]

 [[ 22  19  14]
  [ 22  19  14]
  [ 21  17  14]
  ...
  [ 75  65  53]
  [ 58  48  38]
  [ 55  45  39]]]","[[[103  87  73]
  [103  87  73]
  [103  86  75]
  ...
  [111  98  82]
  [116 100  87]
  [115  99  86]]

 [[104  88  75]
  [103  87  76]
  [104  87  78]
  ...
  [109  97  83]
  [113  99  88]
  [112  98  88]]

 [[104  87  76]
  [102  85  75]
  [104  87  80]
  ...
  [110  98  86]
  [113 100  91]
  [112  99  91]]

 ...

 [[ 37  32  28]
  [ 40  31  24]
  [ 51  38  30]
  ...
  [ 79  66  59]
  [ 67  56  50]
  [ 62  51  45]]

 [[ 36  31  28]
  [ 40  32  28]
  [ 39  30  23]
  ...
  [ 68  56  49]
  [ 64  53  48]
  [ 64  53  47]]

 [[ 36  28  26]
  [ 38  30  28]
  [ 38  31  25]
  ...
  [ 63  51  47]
  [ 62  52  47]
  [ 64  54  45]]]",0,136.88816111111112,124.06241111111112
City of Brass,Arabian Nights,1993,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1388970817/1388970817.jpg,"[[[ 47  51  54]
  [ 57  61  64]
  [ 47  51  54]
  ...
  [100 108 110]
  [ 54  60  62]
  [ 87  94  94]]

 [[ 47  51  54]
  [ 28  32  35]
  [ 68  72  75]
  ...
  [ 58  66  68]
  [ 74  82  84]
  [ 97 100 107]]

 [[ 94  98 101]
  [111 115 118]
  [ 94  98 101]
  ...
  [ 88  91  97]
  [143 147 150]
  [ 45  49  52]]

 ...

 [[  5   5   5]
  [ 18  18  18]
  [ 10  10  10]
  ...
  [ 24  19  23]
  [ 31  27  28]
  [ 32  28  29]]

 [[ 20  20  20]
  [ 20  20  20]
  [ 11  11  11]
  ...
  [ 57  53  50]
  [ 27  23  24]
  [ 34  34  34]]

 [[ 12  12  12]
  [  8   8   8]
  [  9   9   9]
  ...
  [ 30  24  26]
  [ 33  29  30]
  [ 27  27  27]]]","[[[ 90  91  86]
  [ 47  48  43]
  [ 64  65  60]
  ...
  [ 65  66  61]
  [105 106 101]
  [ 99 100  95]]

 [[110 111 106]
  [134 135 130]
  [108 109 104]
  ...
  [170 171 166]
  [101 102  97]
  [ 91  92  87]]

 [[250 250 246]
  [ 29  30  25]
  [188 189 184]
  ...
  [ 79  80  75]
  [ 94  95  90]
  [218 219 214]]

 ...

 [[102  99  92]
  [ 88  85  78]
  [ 31  27  24]
  ...
  [244 233 229]
  [ 87  77  73]
  [ 62  55  49]]

 [[ 99  95  92]
  [ 18  15   8]
  [ 42  38  35]
  ...
  [ 96  88  86]
  [220 212 209]
  [ 93  86  80]]

 [[ 76  72  69]
  [ 77  73  70]
  [ 40  37  30]
  ...
  [ 90  83  77]
  [ 71  64  58]
  [ 89  82  76]]]",0,155.99279444444446,127.59388888888888
City of Brass,Arabian Nights,1993,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/994276330/994276330.jpg,"[[[ 55  51  52]
  [ 55  51  52]
  [ 55  51  52]
  ...
  [ 54  50  51]
  [ 54  50  51]
  [ 55  51  52]]

 [[ 56  52  53]
  [ 55  51  52]
  [ 55  51  52]
  ...
  [ 51  47  48]
  [ 51  47  48]
  [ 55  51  52]]

 [[ 55  51  52]
  [ 55  51  52]
  [ 54  51  52]
  ...
  [ 52  48  44]
  [ 46  41  47]
  [ 52  47  53]]

 ...

 [[ 57  53  53]
  [ 59  56  51]
  [ 56  53  45]
  ...
  [154 143 134]
  [ 69  62  58]
  [ 39  38  36]]

 [[ 57  53  53]
  [ 48  45  40]
  [ 51  48  40]
  ...
  [ 73  69  65]
  [ 45  41  38]
  [ 50  46  43]]

 [[ 56  52  53]
  [ 54  50  51]
  [ 57  53  54]
  ...
  [ 36  32  29]
  [ 50  46  43]
  [ 52  48  45]]]","[[[ 59  55  56]
  [ 63  59  60]
  [ 59  55  56]
  ...
  [ 54  50  51]
  [ 55  51  52]
  [ 55  51  52]]

 [[ 59  55  56]
  [ 59  55  56]
  [ 57  53  54]
  ...
  [ 58  56  61]
  [ 59  57  61]
  [ 54  50  52]]

 [[ 58  54  55]
  [ 56  51  45]
  [ 52  53  47]
  ...
  [ 52  47  47]
  [ 52  46  49]
  [ 55  51  52]]

 ...

 [[ 59  55  52]
  [ 52  49  45]
  [ 55  51  49]
  ...
  [155 153 136]
  [ 56  52  45]
  [ 45  41  39]]

 [[ 57  54  49]
  [ 59  55  54]
  [ 59  55  56]
  ...
  [ 56  54  41]
  [ 45  42  37]
  [ 57  53  53]]

 [[ 55  52  47]
  [ 60  56  57]
  [ 57  52  58]
  ...
  [ 53  51  41]
  [ 55  52  47]
  [ 57  53  52]]]",0,145.12320555555556,93.43758333333334
Wheel of Fortune,Beta,1993,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1436916457/1436916457.jpg,"[[[128 129 124]
  [124 125 120]
  [127 128 123]
  ...
  [112 112 104]
  [119 119 111]
  [113 114 107]]

 [[126 127 122]
  [122 123 118]
  [120 121 116]
  ...
  [112 109 100]
  [120 120 110]
  [116 117 110]]

 [[128 129 124]
  [123 124 119]
  [119 120 115]
  ...
  [114 110  99]
  [120 118 105]
  [115 115 104]]

 ...

 [[ 97  97  95]
  [ 97  97  94]
  [ 85  85  82]
  ...
  [ 97  90  82]
  [ 95  90  84]
  [ 92  89  84]]

 [[ 92  92  90]
  [ 93  93  91]
  [ 90  90  88]
  ...
  [ 94  88  80]
  [ 98  93  87]
  [ 93  90  85]]

 [[ 96  96  94]
  [ 93  93  91]
  [ 92  92  90]
  ...
  [ 93  89  84]
  [ 91  87  84]
  [ 91  90  86]]]","[[[146 147 141]
  [146 147 141]
  [143 144 138]
  ...
  [123 119 108]
  [127 123 112]
  [129 125 114]]

 [[145 146 140]
  [143 144 138]
  [145 144 139]
  ...
  [121 115 103]
  [129 123 111]
  [128 122 110]]

 [[148 149 141]
  [144 143 135]
  [149 146 137]
  ...
  [125 120 107]
  [127 121 108]
  [128 120 108]]

 ...

 [[ 77  72  68]
  [ 76  71  68]
  [ 77  71  71]
  ...
  [ 89  89  79]
  [ 98  98  88]
  [ 93  93  83]]

 [[ 74  69  65]
  [ 73  68  65]
  [ 75  69  70]
  ...
  [ 95  95  87]
  [ 92  92  84]
  [ 89  89  81]]

 [[ 77  72  66]
  [ 76  71  68]
  [ 76  70  72]
  ...
  [ 93  92  88]
  [ 92  91  86]
  [ 92  92  84]]]",3,152.45795,140.14402222222222
Time Walk,Beta,1993,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1436894099/1436894099.jpg,"[[[140 138 141]
  [149 147 150]
  [153 151 154]
  ...
  [135 132 127]
  [139 134 131]
  [142 137 133]]

 [[131 129 132]
  [140 138 141]
  [143 141 146]
  ...
  [141 138 131]
  [141 138 131]
  [144 139 135]]

 [[115 113 116]
  [127 125 129]
  [135 133 138]
  ...
  [157 154 147]
  [150 147 140]
  [147 142 138]]

 ...

 [[176 124 102]
  [174 122 101]
  [165 117 101]
  ...
  [ 65  62  59]
  [105 103  98]
  [112 109 100]]

 [[177 122 101]
  [178 123 102]
  [171 120  99]
  ...
  [120 111 103]
  [138 126 116]
  [138 124 109]]

 [[176 121 100]
  [175 119  98]
  [174 119  95]
  ...
  [154 139 123]
  [147 132 113]
  [149 132 109]]]","[[[ 16  19  26]
  [ 17  17  25]
  [ 17  18  26]
  ...
  [210 214 215]
  [209 214 217]
  [207 215 217]]

 [[ 15  18  25]
  [ 17  17  25]
  [ 17  18  26]
  ...
  [209 211 205]
  [209 212 208]
  [209 213 213]]

 [[ 15  18  25]
  [ 17  17  25]
  [ 17  18  26]
  ...
  [181 181 173]
  [215 216 207]
  [212 212 209]]

 ...

 [[165 124 102]
  [167 133 115]
  [176 155 141]
  ...
  [ 67  67  62]
  [150 146 134]
  [167 156 138]]

 [[168 124 101]
  [167 131 112]
  [176 150 135]
  ...
  [163 154 143]
  [153 141 123]
  [165 150 128]]

 [[171 124 100]
  [172 132 110]
  [178 146 127]
  ...
  [159 147 132]
  [160 145 125]
  [163 147 123]]]",5,138.6624388888889,121.70415
Gaea's Cradle,Urza's Saga,1999,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1406958243/1406958243.jpg,"[[[ 19  31  88]
  [ 16  18  75]
  [ 21  26  84]
  ...
  [ 15  14  45]
  [ 21  20  52]
  [ 27  30  62]]

 [[ 16  22  70]
  [ 22  21  81]
  [ 15  15  75]
  ...
  [ 16  16  40]
  [ 18  18  46]
  [ 21  21  51]]

 [[ 20  23  66]
  [ 24  20  80]
  [ 21  22  78]
  ...
  [ 13  18  30]
  [ 13  15  40]
  [ 20  20  53]]

 ...

 [[ 25  34  92]
  [ 22  25  90]
  [ 35  35 109]
  ...
  [ 28  26  27]
  [ 50  53  39]
  [ 15  24  58]]

 [[ 19  24  80]
  [ 15  16  80]
  [ 28  37 115]
  ...
  [ 27  25  28]
  [ 13  21  47]
  [ 18  22  61]]

 [[ 29  28  86]
  [ 24  25  81]
  [ 26  29 108]
  ...
  [ 42  43  42]
  [ 19  20  64]
  [ 28  32  70]]]","[[[ 35  46 124]
  [ 34  45 124]
  [ 17  24  95]
  ...
  [ 28  32  69]
  [ 25  28  69]
  [ 54  68 112]]

 [[ 38  46 117]
  [ 41  49 123]
  [ 27  34 103]
  ...
  [ 16  17  48]
  [ 17  24  54]
  [ 29  36  78]]

 [[ 33  39 114]
  [ 31  35 108]
  [ 38  46 119]
  ...
  [ 17  21  48]
  [ 10  17  45]
  [ 32  40  76]]

 ...

 [[ 42  48 128]
  [ 40  46 128]
  [ 53  65 139]
  ...
  [ 34  30  31]
  [ 26  25  45]
  [ 33  41  90]]

 [[ 47  58 134]
  [ 46  63 149]
  [ 46  59 134]
  ...
  [ 29  31  42]
  [ 34  38  76]
  [ 40  46  98]]

 [[ 46  56 131]
  [ 38  50 136]
  [ 55  59 147]
  ...
  [ 20  24  60]
  [ 35  42  89]
  [ 43  50 105]]]",4,106.82176666666666,108.71171111111111
Gaea's Cradle,Urza's Saga,1999,PL,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1441325773/1441325773.jpg,"[[[ 22  20  25]
  [ 25  23  28]
  [ 23  21  26]
  ...
  [ 40  38  41]
  [ 40  38  41]
  [ 44  42  45]]

 [[ 21  19  22]
  [ 28  26  29]
  [ 24  22  27]
  ...
  [ 34  32  35]
  [ 40  38  41]
  [ 37  35  38]]

 [[ 27  25  28]
  [ 26  24  27]
  [ 21  19  24]
  ...
  [ 43  41  44]
  [ 36  34  37]
  [ 45  43  46]]

 ...

 [[ 37  35  38]
  [ 38  36  39]
  [ 10   8  11]
  ...
  [103 100  94]
  [ 68  69  69]
  [ 31  26  30]]

 [[ 37  35  38]
  [ 34  32  35]
  [ 57  55  58]
  ...
  [ 67  67  68]
  [ 28  26  29]
  [ 45  43  46]]

 [[ 19  17  20]
  [ 36  34  37]
  [ 39  37  40]
  ...
  [ 41  39  42]
  [ 46  44  47]
  [ 32  27  31]]]","[[[ 32  36  37]
  [ 33  37  38]
  [ 31  35  36]
  ...
  [ 47  51  54]
  [ 47  51  54]
  [ 48  52  55]]

 [[ 31  35  36]
  [ 31  35  36]
  [ 42  46  47]
  ...
  [ 45  49  50]
  [ 48  52  53]
  [ 49  53  56]]

 [[ 29  33  34]
  [ 32  36  37]
  [ 35  39  40]
  ...
  [ 46  50  51]
  [ 48  52  53]
  [ 44  48  51]]

 ...

 [[ 28  32  35]
  [ 30  34  37]
  [ 28  29  31]
  ...
  [ 75  77  76]
  [ 60  61  56]
  [ 94  95  93]]

 [[ 51  55  58]
  [ 29  33  36]
  [ 38  42  43]
  ...
  [114 117 110]
  [127 128 121]
  [ 39  43  44]]

 [[ 38  42  45]
  [ 38  42  45]
  [ 40  44  45]
  ...
  [102 104 100]
  [ 84  88  87]
  [ 45  49  50]]]",4,142.2066111111111,133.55135
Sol Ring,Alpha,1993,PO,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1400950369/1400950369.jpg,"[[[31 40 37]
  [32 41 40]
  [34 43 42]
  ...
  [37 47 48]
  [38 46 48]
  [39 47 49]]

 [[27 36 33]
  [27 36 35]
  [28 34 33]
  ...
  [31 39 41]
  [36 44 46]
  [44 52 54]]

 [[28 37 34]
  [38 46 46]
  [41 49 48]
  ...
  [44 52 54]
  [38 46 48]
  [44 52 54]]

 ...

 [[33 40 43]
  [32 40 42]
  [37 45 47]
  ...
  [21 27 27]
  [22 28 26]
  [23 29 29]]

 [[21 29 31]
  [29 37 39]
  [30 38 40]
  ...
  [22 27 30]
  [29 35 35]
  [24 30 30]]

 [[35 43 45]
  [33 41 43]
  [31 39 41]
  ...
  [22 27 28]
  [23 28 31]
  [24 29 32]]]","[[[25 34 33]
  [34 39 42]
  [31 38 40]
  ...
  [47 55 58]
  [41 49 52]
  [39 45 47]]

 [[28 38 37]
  [29 34 37]
  [36 43 45]
  ...
  [26 34 36]
  [34 42 44]
  [34 39 42]]

 [[26 35 35]
  [30 35 38]
  [30 38 40]
  ...
  [43 53 55]
  [30 38 41]
  [34 42 44]]

 ...

 [[23 32 31]
  [25 33 35]
  [26 35 34]
  ...
  [23 28 31]
  [20 28 30]
  [26 32 35]]

 [[27 36 35]
  [26 34 36]
  [30 38 40]
  ...
  [29 38 37]
  [29 37 40]
  [35 43 45]]

 [[24 33 32]
  [25 33 35]
  [26 34 36]
  ...
  [24 34 35]
  [24 34 36]
  [25 35 37]]]",0,123.52789444444444,81.42543888888889
City of Brass,Arabian Nights,1993,PO,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1455427785/1455427785.jpg,"[[[148 135 129]
  [141 128 122]
  [139 126 120]
  ...
  [ 83  63  61]
  [ 86  65  63]
  [ 83  62  61]]

 [[140 127 121]
  [138 125 119]
  [140 127 121]
  ...
  [ 72  53  49]
  [ 79  60  56]
  [ 83  64  60]]

 [[147 134 127]
  [141 128 121]
  [145 132 125]
  ...
  [ 74  59  54]
  [ 73  58  53]
  [ 72  56  51]]

 ...

 [[120 104  95]
  [123 106  98]
  [107  89  81]
  ...
  [ 85  68  61]
  [ 90  59  53]
  [124  79  73]]

 [[127 109 101]
  [127 108 101]
  [114  95  88]
  ...
  [ 88  63  59]
  [101  63  59]
  [133  85  79]]

 [[127 107 101]
  [129 107 101]
  [122  99  93]
  ...
  [ 94  62  57]
  [113  71  64]
  [141  90  81]]]","[[[183 182 172]
  [176 176 166]
  [181 181 171]
  ...
  [168 189 180]
  [176 197 190]
  [175 194 188]]

 [[181 181 173]
  [181 182 174]
  [178 181 170]
  ...
  [178 199 187]
  [165 186 177]
  [181 200 195]]

 [[170 171 163]
  [183 186 177]
  [174 177 166]
  ...
  [165 179 166]
  [179 195 186]
  [184 201 195]]

 ...

 [[155 126 112]
  [161 132 118]
  [148 120 106]
  ...
  [137 145 129]
  [166 176 165]
  [167 182 172]]

 [[154 125 111]
  [166 134 121]
  [156 126 112]
  ...
  [160 174 163]
  [167 183 175]
  [170 191 181]]

 [[162 135 122]
  [156 125 113]
  [160 128 116]
  ...
  [174 190 179]
  [173 190 182]
  [172 192 183]]]",0,132.26141666666666,112.88882222222222
Time Walk,Beta,1993,PO,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1381342422/1381342422.jpg,"[[[ 67  63  60]
  [ 91  87  84]
  [ 37  32  37]
  ...
  [102  98  95]
  [ 71  67  68]
  [165 161 162]]

 [[ 62  57  64]
  [ 58  54  51]
  [ 35  31  32]
  ...
  [123 117 129]
  [ 95  91  92]
  [ 65  60  62]]

 [[ 38  34  31]
  [ 91  87  84]
  [ 53  49  46]
  ...
  [110 106 107]
  [204 200 201]
  [ 95  91  92]]

 ...

 [[ 12   8   9]
  [ 16  12  12]
  [ 37  33  34]
  ...
  [ 42  32  31]
  [ 39  31  29]
  [ 51  39  39]]

 [[ 11   7   7]
  [ 13   9   7]
  [ 45  41  42]
  ...
  [ 47  38  37]
  [ 24  16  14]
  [ 53  46  40]]

 [[ 29  25  24]
  [ 40  36  33]
  [ 37  33  34]
  ...
  [ 43  31  31]
  [ 36  24  24]
  [ 62  54  52]]]","[[[131 135 137]
  [ 14  18  17]
  [103 103 103]
  ...
  [127 131 134]
  [ 90  94  97]
  [ 99 103 106]]

 [[ 51  55  54]
  [ 52  56  55]
  [ 49  53  52]
  ...
  [120 125 128]
  [167 171 174]
  [ 93  97 100]]

 [[167 167 167]
  [115 115 115]
  [ 72  72  74]
  ...
  [123 131 133]
  [239 247 249]
  [ 97 105 107]]

 ...

 [[ 28  28  28]
  [ 15  15  15]
  [ 64  64  64]
  ...
  [ 44  40  37]
  [ 67  63  60]
  [ 27  21  19]]

 [[ 30  30  28]
  [ 18  19  14]
  [ 22  22  22]
  ...
  [ 81  77  74]
  [ 65  61  58]
  [ 22  18  15]]

 [[ 15  15  12]
  [ 29  30  26]
  [ 28  28  28]
  ...
  [ 90  86  83]
  [ 36  32  29]
  [ 54  50  47]]]",5,140.65308333333334,128.94270555555556
Mox Diamond,Stronghold,1998,PO,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1403376359/1403376359.jpg,"[[[41 49 52]
  [50 58 61]
  [50 58 61]
  ...
  [82 86 85]
  [70 72 70]
  [88 90 87]]

 [[47 55 57]
  [42 50 52]
  [44 52 54]
  ...
  [86 92 92]
  [62 66 67]
  [87 89 88]]

 [[43 51 54]
  [42 50 53]
  [48 56 59]
  ...
  [82 86 87]
  [82 84 83]
  [71 73 70]]

 ...

 [[12 12  9]
  [ 6  7  3]
  [ 6  7  2]
  ...
  [65 65 65]
  [59 59 59]
  [66 66 64]]

 [[11 12  9]
  [18 19 14]
  [ 2  3  0]
  ...
  [70 70 70]
  [67 67 67]
  [78 78 76]]

 [[14 15 12]
  [22 23 18]
  [13 14  9]
  ...
  [68 68 68]
  [73 73 73]
  [71 71 69]]]","[[[30 31 33]
  [31 32 34]
  [35 36 38]
  ...
  [53 48 42]
  [61 56 50]
  [63 62 54]]

 [[30 31 33]
  [31 32 34]
  [31 32 34]
  ...
  [65 60 54]
  [65 60 54]
  [73 72 64]]

 [[31 32 34]
  [34 35 37]
  [34 35 37]
  ...
  [71 66 62]
  [87 83 79]
  [70 69 62]]

 ...

 [[14 15 10]
  [14 15 11]
  [ 8  8  6]
  ...
  [44 45 40]
  [44 43 39]
  [94 90 87]]

 [[13 14  8]
  [14 15 10]
  [ 9 10  5]
  ...
  [53 52 47]
  [63 62 57]
  [63 60 55]]

 [[17 18 13]
  [17 18 13]
  [17 18 13]
  ...
  [53 54 49]
  [65 64 60]
  [60 56 53]]]",0,102.61167777777777,90.1662
